 &plot nbnd=  34, nks=   100 /
  -12.263  -12.259   -5.686   -5.679   -5.219   -5.185   -4.284   -4.262   -3.755   -3.740
   -3.396   -3.354   -2.566   -2.553   -0.532   -0.395    1.473    1.482    2.549    2.576
    2.915    3.057    4.310    4.389
            0.358025  0.534584  0.000000
  -61.217  -61.217  -37.114  -37.093  -34.696  -34.655  -34.586  -34.575  -12.313  -12.257
  -12.257  -12.253   -5.705   -5.698   -5.153   -5.118   -4.321   -4.287   -3.813   -3.811
   -3.377   -3.333   -2.592   -2.576   -0.509   -0.369    1.444    1.449    2.528    2.557
    2.943    3.086    4.336    4.417
            0.351852  0.545275  0.000000
  -61.217  -61.217  -37.114  -37.093  -34.696  -34.653  -34.589  -34.576  -12.306  -12.252
  -12.249  -12.248   -5.720   -5.713   -5.092   -5.056   -4.366   -4.323   -3.860   -3.852
   -3.360   -3.314   -2.616   -2.597   -0.490   -0.347    1.419    1.421    2.512    2.542
    2.967    3.110    4.356    4.438
            0.345679  0.555967  0.000000
  -61.217  -61.217  -37.115  -37.093  -34.696  -34.652  -34.590  -34.577  -12.300  -12.249
  -12.245  -12.242   -5.731   -5.724   -5.039   -5.004   -4.412   -4.363   -3.890   -3.875
   -3.346   -3.299   -2.635   -2.613   -0.475   -0.330    1.400    1.400    2.501    2.532
    2.984    3.128    4.371    4.454
            0.339506  0.566659  0.000000
  -61.217  -61.217  -37.115  -37.093  -34.696  -34.651  -34.591  -34.577  -12.296  -12.247
  -12.243  -12.238   -5.738   -5.731   -5.002   -4.967   -4.447   -4.395   -3.905   -3.887
   -3.338   -3.288   -2.647   -2.624   -0.465   -0.319    1.387    1.388    2.495    2.526
    2.996    3.140    4.380    4.463
            0.333333  0.577350  0.000000
  -61.217  -61.217  -37.115  -37.093  -34.696  -34.651  -34.592  -34.577  -12.295  -12.246
  -12.242  -12.236   -5.740   -5.733   -4.989   -4.954   -4.461   -4.408   -3.909   -3.890
   -3.334   -3.285   -2.651   -2.628   -0.461   -0.315    1.382    1.384    2.493    2.524
    3.000    3.144    4.382    4.466
            0.323810  0.560855  0.000000
  -61.217  -61.217  -37.115  -37.093  -34.696  -34.652  -34.591  -34.577  -12.298  -12.248
  -12.244  -12.240   -5.735   -5.728   -5.019   -4.984   -4.429   -4.377   -3.901   -3.884
   -3.342   -3.294   -2.640   -2.618   -0.470   -0.325    1.393    1.394    2.497    2.528
    2.990    3.134    4.376    4.459
            0.314286  0.544359  0.000000
  -61.217  -61.217  -37.114  -37.093  -34.696  -34.653  -34.589  -34.576  -12.308  -12.254
  -12.251  -12.250   -5.717   -5.709   -5.089   -5.055   -4.349   -4.301   -3.880   -3.868
   -3.366   -3.320   -2.607   -2.589   -0.496   -0.354    1.423    1.425    2.508    2.538
    2.960    3.103    4.358    4.440
            0.304762  0.527863  0.000000
  -61.217  -61.217  -37.113  -37.092  -34.695  -34.654  -34.585  -34.574  -12.326  -12.270
  -12.263  -12.259   -5.686   -5.678   -5.171   -5.140   -4.251   -4.208   -3.846   -3.842
   -3.401   -3.360   -2.557   -2.543   -0.539   -0.402    1.468    1.475    2.525    2.552
    2.910    3.051    4.330    4.409
            0.295238  0.511367  0.000000
  -61.218  -61.217  -37.112  -37.091  -34.694  -34.655  -34.581  -34.572  -12.352  -12.298
  -12.277  -12.273   -5.642   -5.634   -5.251   -5.224   -4.153   -4.119   -3.802   -3.792
   -3.445   -3.407   -2.492   -2.483   -0.595   -0.463    1.523    1.536    2.544    2.566
    2.843    2.980    4.295    4.370
            0.285714  0.494872  0.000000
  -61.218  -61.218  -37.110  -37.090  -34.692  -34.656  -34.577  -34.569  -12.387  -12.335
  -12.295  -12.291   -5.585   -5.576   -5.320   -5.298   -4.071   -4.049   -3.740   -3.712
   -3.493   -3.457   -2.418   -2.414   -0.660   -0.534    1.584    1.600    2.563    2.578
    2.764    2.892    4.254    4.325
            0.276190  0.478376  0.000000
  -61.219  -61.219  -37.108  -37.089  -34.689  -34.657  -34.572  -34.566  -12.430  -12.380
  -12.317  -12.313   -5.514   -5.506   -5.377   -5.359   -4.015   -4.004   -3.654   -3.609
   -3.538   -3.502   -2.338   -2.338   -0.732   -0.610    1.642    1.661    2.577    2.580
    2.684    2.793    4.211    4.275
            0.266667  0.461880  0.000000
  -61.220  -61.220  -37.105  -37.087  -34.686  -34.656  -34.567  -34.563  -12.482  -12.435
  -12.342  -12.338   -5.432   -5.423   -5.418   -5.405   -3.984   -3.977   -3.593   -3.591
   -3.500   -3.477   -2.258   -2.254   -0.805   -0.688    1.693    1.709    2.536    2.592
    2.636    2.688    4.167    4.224
            0.257143  0.445384  0.000000
  -61.221  -61.221  -37.102  -37.084  -34.682  -34.655  -34.561  -34.559  -12.542  -12.498
  -12.372  -12.368   -5.446   -5.438   -5.335   -5.325   -3.969   -3.963   -3.633   -3.616
   -3.393   -3.346   -2.176   -2.168   -0.876   -0.763    1.728    1.737    2.459    2.577
    2.602    2.620    4.125    4.173
            0.247619  0.428889  0.000000
  -61.222  -61.222  -37.098  -37.082  -34.677  -34.653  -34.556  -34.555  -12.609  -12.569
  -12.404  -12.401   -5.458   -5.455   -5.228   -5.216   -3.966   -3.960   -3.669   -3.650
   -3.263   -3.209   -2.093   -2.082   -0.944   -0.834    1.738    1.743    2.385    2.481
    2.597    2.606    4.085    4.122
            0.238095  0.412393  0.000000
  -61.223  -61.223  -37.094  -37.079  -34.671  -34.650  -34.551  -34.551  -12.684  -12.647
  -12.440  -12.437   -5.458   -5.456   -5.109   -5.096   -3.974   -3.967   -3.699   -3.678
   -3.130   -3.071   -2.011   -1.997   -1.005   -0.899    1.711    1.734    2.324    2.395
    2.583    2.585    4.047    4.074
            0.228571  0.395897  0.000000
  -61.224  -61.224  -37.089  -37.075  -34.664  -34.646  -34.547  -34.545  -12.765  -12.731
  -12.478  -12.475   -5.447   -5.440   -4.980   -4.966   -3.991   -3.982   -3.720   -3.699
